	gene	group	pval
23411	SCT	StableCOPD	0.5928843162275754
23412	SCUBE3	AECOPD	0.8283406322406175
23413	SCUBE3	StableCOPD	0.8995946446810666
23414	SCX	AECOPD	0.03709919246022686
23415	SCX	StableCOPD	0.6230871888755862
23416	SCYL1	AECOPD	0.041786959923831635
23417	SCYL1	StableCOPD	0.0007383425731553039
23418	SCYL2	AECOPD	0.14022371241740683
23419	SCYL2	StableCOPD	0.44025817075839524
23420	SCYL3	AECOPD	0.8324819064753786
23421	SCYL3	StableCOPD	0.8573983280107665
23422	SDAD1	AECOPD	0.9001565420521155
23423	SDAD1	StableCOPD	0.14538693169010897
23424	SDC1	AECOPD	0.5267988596254854
23425	SDC1	StableCOPD	0.1834388313817784
23426	SDC2	AECOPD	0.33232697412965195
23427	SDC2	StableCOPD	0.3839027403130544
23428	SDC3	AECOPD	1.1807710376121605e-06
23429	SDC3	StableCOPD	0.027271608958837623
23430	SDC4	AECOPD	0.36273953507522994
23431	SDC4	StableCOPD	0.6399694010650963
23432	SDCBP	AECOPD	0.0015038536044709172
23433	SDCBP	StableCOPD	0.08007312478905915
23434	SDCBP2	AECOPD	0.6554263990553455
23435	SDCBP2	StableCOPD	0.3255158823281764
23436	SDCBP2-AS1	AECOPD	0.7698280129978083
23437	SDCBP2-AS1	StableCOPD	0.9182374430411783
23438	SDCCAG3	AECOPD	0.4228436031617816
23439	SDCCAG3	StableCOPD	0.8874354816723535
23440	SDCCAG8	AECOPD	0.02807476608252668
23441	SDCCAG8	StableCOPD	0.00203364584053356
23442	SDE2	AECOPD	0.5379902474009794
23443	SDE2	StableCOPD	0.20341017679267592
23444	SDF2	AECOPD	0.26817470258521514
23445	SDF2	StableCOPD	0.6272868863928134
23446	SDF2L1	AECOPD	0.5844809082601126
23447	SDF2L1	StableCOPD	0.9288569281905296
23448	SDF4	AECOPD	0.18844100170335676
23449	SDF4	StableCOPD	0.5575028635353036
23450	SDHA	AECOPD	0.3141887974996417
23451	SDHA	StableCOPD	0.4099433681783471
23452	SDHAF1	AECOPD	0.21784296704117234
23453	SDHAF1	StableCOPD	0.8017183953539433
23454	SDHAF2	AECOPD	0.8919080466446597
23455	SDHAF2	StableCOPD	0.688737177350984
23456	SDHAF3	AECOPD	0.9560816635188117
23457	SDHAF3	StableCOPD	0.4692352605723019
23458	SDHAF4	AECOPD	0.11673391885062134
23459	SDHAF4	StableCOPD	0.124846830083027
23460	SDHAP1	AECOPD	0.48347531062687665
23461	SDHAP1	StableCOPD	0.8517455436387035
23462	SDHAP2	AECOPD	0.923866817611017
23463	SDHAP2	StableCOPD	0.47564714504079497
23464	SDHAP3	AECOPD	0.27585620412838363
23465	SDHAP3	StableCOPD	0.5013468126626619
23466	SDHB	AECOPD	0.013753831887396317
23467	SDHB	StableCOPD	0.04021919802488183
23468	SDHC	AECOPD	0.0048287659386092585
23469	SDHC	StableCOPD	0.004962390046077347
23470	SDHD	AECOPD	0.0011994423298665735
23471	SDHD	StableCOPD	0.5380409113630326
23472	SDK2	AECOPD	0.3454374171228116
23473	SDK2	StableCOPD	0.6701345712172877
23474	SDPR	AECOPD	0.03175324421453607
23475	SDPR	StableCOPD	0.20926141241174112
23476	SDR39U1	AECOPD	0.20527761360140873
23477	SDR39U1	StableCOPD	0.7810134795517241
23478	SDR42E1	AECOPD	0.11367125725536986
23479	SDR42E1	StableCOPD	0.09347597235078087
23480	SDS	AECOPD	0.2743788180365141
23481	SDS	StableCOPD	8.430798498038072e-05
23482	SDSL	AECOPD	0.021756485860614738
23483	SDSL	StableCOPD	0.11303815312148147
23484	SEC11A	AECOPD	0.0015228562391633726
23485	SEC11A	StableCOPD	0.051296527743807
23486	SEC11C	AECOPD	0.8928144619223757
23487	SEC11C	StableCOPD	0.3430155683312176
23488	SEC13	AECOPD	0.011988772191914188
23489	SEC13	StableCOPD	0.03444904401475346
23490	SEC14L1	AECOPD	0.608017155561813
23491	SEC14L1	StableCOPD	0.2545478160994853
23492	SEC14L1P1	AECOPD	0.4900484848770015
23493	SEC14L1P1	StableCOPD	0.36277897554545113
23494	SEC14L2	AECOPD	0.33368597856346394
23495	SEC14L2	StableCOPD	0.4681582871860729
23496	SEC14L5	AECOPD	0.05746773269273342
23497	SEC14L5	StableCOPD	0.3102510779045812
23498	SEC16A	AECOPD	0.9377177015467835
23499	SEC16A	StableCOPD	0.5072566476073637
23500	SEC16B	AECOPD	0.032414629430473796
23501	SEC16B	StableCOPD	0.7329066205918384
23502	SEC1P	AECOPD	0.2501704909456798
23503	SEC1P	StableCOPD	0.9651502303626596
23504	SEC22A	AECOPD	0.7440748565608728
23505	SEC22A	StableCOPD	0.08867265342941877
23506	SEC22B	AECOPD	0.0019769154861820626
23507	SEC22B	StableCOPD	0.14651718728314944
23508	SEC22C	AECOPD	0.5439043455744859
23509	SEC22C	StableCOPD	0.8097735866865241
23510	SEC23A	AECOPD	0.07427053021052954
23511	SEC23A	StableCOPD	0.8366088397494982
23512	SEC23B	AECOPD	0.00035316509113347827
23513	SEC23B	StableCOPD	0.031486506653849444
23514	SEC23IP	AECOPD	0.22461156629389656
23515	SEC23IP	StableCOPD	0.9390429738809954
23516	SEC24A	AECOPD	0.9976212496575946
23517	SEC24A	StableCOPD	0.15127512499914586
23518	SEC24B	AECOPD	0.7332017802807628
23519	SEC24B	StableCOPD	0.2964567093591802
23520	SEC24B-AS1	AECOPD	0.4739173040906828
23521	SEC24B-AS1	StableCOPD	0.15721406478791256
23522	SEC24C	AECOPD	0.7458844197221157
23523	SEC24C	StableCOPD	0.8579279716839312
23524	SEC24D	AECOPD	0.04145901453701262
23525	SEC24D	StableCOPD	0.20188429896424087
23526	SEC31A	AECOPD	0.09543018257390767
23527	SEC31A	StableCOPD	0.03953577443409573
23528	SEC31B	AECOPD	0.45349671011441917
23529	SEC31B	StableCOPD	0.9468271234815442
23530	SEC61A1	AECOPD	0.6351967019772338
23531	SEC61A1	StableCOPD	0.3797140586615768
23532	SEC61A2	AECOPD	0.12874169764428822
23533	SEC61A2	StableCOPD	0.44297445931307766
23534	SEC61B	AECOPD	0.1849115744808857
23535	SEC61B	StableCOPD	0.012541061998419645
23536	SEC61G	AECOPD	0.3594353957731258
23537	SEC61G	StableCOPD	0.8470796911830563
23538	SEC62	AECOPD	0.8307500923524491
23539	SEC62	StableCOPD	0.9807935706852022
23540	SEC63	AECOPD	0.6622873689032938
23541	SEC63	StableCOPD	0.7623432920296019
23542	SECISBP2	AECOPD	0.010408813749755552
23543	SECISBP2	StableCOPD	0.4121780437116761
23544	SECISBP2L	AECOPD	0.9933743259591767
23545	SECISBP2L	StableCOPD	0.8311576990099941
23546	SECTM1	AECOPD	0.003176773684697043
23547	SECTM1	StableCOPD	0.07500084136019669
23548	SEH1L	AECOPD	0.10217444222780148
23549	SEH1L	StableCOPD	0.9638044256850314
23550	SEL1L	AECOPD	0.026834769710439743
23551	SEL1L	StableCOPD	0.995990513381386
23552	SEL1L3	AECOPD	0.20182825789683778
23553	SEL1L3	StableCOPD	0.6842200351536627
23554	SELENBP1	AECOPD	0.7263933883450382
23555	SELENBP1	StableCOPD	0.7904821191432192
23556	SELK	AECOPD	0.7769504085099379
23557	SELK	StableCOPD	0.04970441864841613
23558	SELL	AECOPD	0.08532731542826955
23559	SELL	StableCOPD	0.2054855251172295
23560	SELM	AECOPD	0.4507908034731746
23561	SELM	StableCOPD	0.8341267179741685
23562	SELO	AECOPD	0.5132020055498645
23563	SELO	StableCOPD	0.002674903941735085
23564	SELP	AECOPD	0.3309999379148032
23565	SELP	StableCOPD	0.3759983165983214
23566	SELPLG	AECOPD	0.03915283817809956
23567	SELPLG	StableCOPD	0.2771036766141821
23568	SELT	AECOPD	0.03138387748136806
23569	SELT	StableCOPD	0.8096227114061465
23570	SEMA3B	AECOPD	0.18885919700361575
23571	SEMA3B	StableCOPD	0.38845741436957937
23572	SEMA3C	AECOPD	0.0024984606505648044
23573	SEMA3C	StableCOPD	0.25051399238184835
23574	SEMA3G	AECOPD	0.3318807691733654
23575	SEMA3G	StableCOPD	0.7906391770412856
23576	SEMA4A	AECOPD	0.011750513868794665
23577	SEMA4A	StableCOPD	0.024606550785897574
23578	SEMA4B	AECOPD	0.3454355588964779
23579	SEMA4B	StableCOPD	0.6800884244409529
23580	SEMA4C	AECOPD	0.1355079242577567
23581	SEMA4C	StableCOPD	0.016822363287272712
23582	SEMA4D	AECOPD	0.0006432045118555108
23583	SEMA4D	StableCOPD	0.03328869222773001
23584	SEMA4F	AECOPD	0.03495301733499134
23585	SEMA4F	StableCOPD	0.8333808190944673
23586	SEMA4G	AECOPD	0.015241075254392
23587	SEMA4G	StableCOPD	0.8848768035672631
23588	SEMA5A	AECOPD	0.35241715028137255
23589	SEMA5A	StableCOPD	0.12482228819955021
23590	SEMA6A	AECOPD	0.5411428675104949
23591	SEMA6A	StableCOPD	0.7684918349217739
23592	SEMA6A-AS1	AECOPD	0.9301057780051071
23593	SEMA6A-AS1	StableCOPD	0.5039537467404549
23594	SEMA6B	AECOPD	0.7124503782367915
23595	SEMA6B	StableCOPD	0.06913105242062978
23596	SEMA6C	AECOPD	0.8454462699404737
23597	SEMA6C	StableCOPD	0.8642411434821874
23598	SEMA7A	AECOPD	0.6676520134804369
23599	SEMA7A	StableCOPD	0.8566755352849406
23600	SENCR	AECOPD	0.09873700270834174
23601	SENCR	StableCOPD	0.10630495816392571
23602	SENP1	AECOPD	0.14500984219925162
23603	SENP1	StableCOPD	0.4469276234658134
23604	SENP2	AECOPD	0.8264918197619259
23605	SENP2	StableCOPD	0.3279960051395384
23606	SENP3	AECOPD	0.42813285349080754
23607	SENP3	StableCOPD	0.9354709186741077
23608	SENP3-EIF4A1	AECOPD	0.346344785886068
23609	SENP3-EIF4A1	StableCOPD	0.4933179127593107
23610	SENP5	AECOPD	0.26359296952453803
23611	SENP5	StableCOPD	0.0366457449545361
23612	SENP6	AECOPD	0.5047503162108145
23613	SENP6	StableCOPD	0.8322770897986926
23614	SENP7	AECOPD	0.3817544623531821
23615	SENP7	StableCOPD	0.38309831131094496
23616	SENP8	AECOPD	0.5689332482950982
23617	SENP8	StableCOPD	0.9612220996142484
23618	SEP15	AECOPD	0.0047969855021496866
23619	SEP15	StableCOPD	0.6439486777287243
23620	SEPHS1	AECOPD	0.5559781882140391
23621	SEPHS1	StableCOPD	0.4615369365610684
23622	SEPHS2	AECOPD	0.19434138985270655
23623	SEPHS2	StableCOPD	0.018101144506321942
23624	SEPN1	AECOPD	0.009375059293119659
23625	SEPN1	StableCOPD	0.04127336350482946
23626	SEPP1	AECOPD	0.036115474205183795
23627	SEPP1	StableCOPD	0.5794180531760875
23628	SEPSECS	AECOPD	0.7966649493557819
23629	SEPSECS	StableCOPD	0.0442529911914713
23630	SEPSECS-AS1	AECOPD	0.9637560195427846
23631	SEPSECS-AS1	StableCOPD	0.42023465794300197
23632	SEPT1	AECOPD	0.016204772831072245
23633	SEPT1	StableCOPD	0.561225994568376
23634	SEPT10	AECOPD	0.0097835217579747
23635	SEPT10	StableCOPD	0.034858470688022725
23636	SEPT11	AECOPD	0.06428856636920166
23637	SEPT11	StableCOPD	0.051404653234276454
23638	SEPT2	AECOPD	0.004860540521284817
23639	SEPT2	StableCOPD	0.7650864861344133
23640	SEPT3	AECOPD	0.18612256733796695
23641	SEPT3	StableCOPD	0.3139170819886349
23642	SEPT4	AECOPD	0.1954141487026858
23643	SEPT4	StableCOPD	0.5119372470542732
23644	SEPT5	AECOPD	0.11063834863492295
23645	SEPT5	StableCOPD	0.3642626096733469
23646	SEPT5-GP1BB	AECOPD	0.06317653744518403
23647	SEPT5-GP1BB	StableCOPD	0.26850606040756086
23648	SEPT6	AECOPD	0.8487762875550061
23649	SEPT6	StableCOPD	0.8041999933890323
23650	SEPT7	AECOPD	0.03171541030390157
23651	SEPT7	StableCOPD	0.028882977579894553
23652	SEPT7-AS1	AECOPD	0.5843052631858553
23653	SEPT7-AS1	StableCOPD	0.9840667486181004
23654	SEPT7P2	AECOPD	0.8507227482169806
23655	SEPT7P2	StableCOPD	0.5322967327799113
23656	SEPT7P9	AECOPD	0.17428762618264748
23657	SEPT7P9	StableCOPD	0.6893276840749001
23658	SEPT8	AECOPD	0.9861373545622223
23659	SEPT8	StableCOPD	0.9109932197983966
23660	SEPT9	AECOPD	0.05681153942463513
23661	SEPT9	StableCOPD	0.0011460992884924082
23662	SEPW1	AECOPD	0.8294246065679063
23663	SEPW1	StableCOPD	0.6470232590696712
23664	SERAC1	AECOPD	0.24596868014229
23665	SERAC1	StableCOPD	0.8315861826196663
23666	SERBP1	AECOPD	0.029536003933543165
23667	SERBP1	StableCOPD	0.46768438257267864
23668	SERF1B	AECOPD	0.4099500059551283
23669	SERF1B	StableCOPD	0.6972720715190515
23670	SERF2	AECOPD	0.7971414234618522
23671	SERF2	StableCOPD	0.02651290761602243
23672	SERF2-C15ORF63	AECOPD	0.8628135487418145
23673	SERF2-C15ORF63	StableCOPD	0.9264205958774482
23674	SERGEF	AECOPD	0.480979039099961
23675	SERGEF	StableCOPD	0.5318523370531947
23676	SERHL	AECOPD	0.374286528347183
23677	SERHL	StableCOPD	0.98441370127067
23678	SERHL2	AECOPD	0.6470599182804292
23679	SERHL2	StableCOPD	0.6397179082885697
23680	SERINC1	AECOPD	0.2851753784896093
23681	SERINC1	StableCOPD	0.2052473893658343
23682	SERINC2	AECOPD	0.06266361855365576
23683	SERINC2	StableCOPD	0.31451421065300644
23684	SERINC3	AECOPD	0.1594042414561626
23685	SERINC3	StableCOPD	0.041997663167679056
23686	SERINC4	AECOPD	0.18048257352125052
23687	SERINC4	StableCOPD	0.40075068831094773
23688	SERINC5	AECOPD	0.00023686021727287176
23689	SERINC5	StableCOPD	0.29421039859993825
23690	SERP1	AECOPD	0.03707164523222706
23691	SERP1	StableCOPD	0.21200768739693787
23692	SERP2	AECOPD	0.8421017828986038
23693	SERP2	StableCOPD	0.8427359841258596
23694	SERPINA1	AECOPD	0.00992308656357177
23695	SERPINA1	StableCOPD	0.1516596582581654
23696	SERPINB1	AECOPD	0.06626997339844132
23697	SERPINB1	StableCOPD	0.9003038240515773
23698	SERPINB10	AECOPD	0.323837252147567
23699	SERPINB10	StableCOPD	0.7747438116639119
23700	SERPINB2	AECOPD	0.7069387551551238
23701	SERPINB2	StableCOPD	0.014788561506009601
23702	SERPINB6	AECOPD	0.19558533344278528
23703	SERPINB6	StableCOPD	0.8621974246998249
23704	SERPINB8	AECOPD	0.0023373566794920864
23705	SERPINB8	StableCOPD	0.024079055666709315
23706	SERPINB9	AECOPD	0.885510377302038
23707	SERPINB9	StableCOPD	0.05806325782755295
23708	SERPINB9P1	AECOPD	0.014897476922620334
23709	SERPINB9P1	StableCOPD	0.805136975539485
23710	SERPINE1	AECOPD	0.10353508285963497
23711	SERPINE1	StableCOPD	0.1311853437908862
23712	SERPINE2	AECOPD	0.22662482381489324
23713	SERPINE2	StableCOPD	0.05786860423229434
23714	SERPINF1	AECOPD	0.6699764858777644
23715	SERPINF1	StableCOPD	0.6874684316238713
23716	SERPINF2	AECOPD	0.8774567714784264
23717	SERPINF2	StableCOPD	0.8231867035658573
23718	SERPING1	AECOPD	0.044665425791436286
23719	SERPING1	StableCOPD	0.067971563856147
23720	SERPINH1	AECOPD	0.11417409885538754
23721	SERPINH1	StableCOPD	0.7932101554736073
23722	SERPINI1	AECOPD	0.13768832601286918
23723	SERPINI1	StableCOPD	0.05351102703483357
23724	SERTAD1	AECOPD	0.4734884746893817
23725	SERTAD1	StableCOPD	0.0017184546916659826
23726	SERTAD2	AECOPD	0.4261671813349983
23727	SERTAD2	StableCOPD	0.9064094077996321
23728	SERTAD3	AECOPD	0.038458513184051135
23729	SERTAD3	StableCOPD	1.8167833676363543e-06
23730	SESN1	AECOPD	0.0002966468700676961
23731	SESN1	StableCOPD	0.0014617623307654481
23732	SESN2	AECOPD	0.00435727570162503
23733	SESN2	StableCOPD	0.5650172860780629
23734	SESN3	AECOPD	0.060418694581154675
23735	SESN3	StableCOPD	0.9726141765392344
23736	SESTD1	AECOPD	0.006598480166568721
23737	SESTD1	StableCOPD	0.5657617356249209
23738	SET	AECOPD	0.03299043423334713
23739	SET	StableCOPD	0.679144407988242
23740	SETBP1	AECOPD	0.0015780723996331458
23741	SETBP1	StableCOPD	0.07990479553524166
23742	SETD1A	AECOPD	0.15292380160693486
23743	SETD1A	StableCOPD	0.6981574971275519
23744	SETD1B	AECOPD	0.2588035337049235
23745	SETD1B	StableCOPD	0.06272436106537871
23746	SETD2	AECOPD	0.34808590847109344
23747	SETD2	StableCOPD	0.9654799607938
23748	SETD3	AECOPD	0.6464914189959883
23749	SETD3	StableCOPD	0.527191580083803
23750	SETD4	AECOPD	0.07865584039153906
23751	SETD4	StableCOPD	0.20704107983129572
23752	SETD5	AECOPD	0.019508733010790036
23753	SETD5	StableCOPD	0.4048463894856652
23754	SETD6	AECOPD	0.5014843111328176
23755	SETD6	StableCOPD	0.3286170995721074
23756	SETD7	AECOPD	0.0023832555467181438
23757	SETD7	StableCOPD	0.07440737304352663
23758	SETD8	AECOPD	0.5762597481733558
23759	SETD8	StableCOPD	0.15016715214963472
23760	SETD9	AECOPD	0.17950672870450957
23761	SETD9	StableCOPD	0.6296983354442616
23762	SETDB1	AECOPD	0.29682913552891343
23763	SETDB1	StableCOPD	0.008108190347457134
23764	SETDB2	AECOPD	0.5703596686052774
23765	SETDB2	StableCOPD	0.9034124111119428
23766	SETMAR	AECOPD	0.7340849744953872
23767	SETMAR	StableCOPD	0.4454118049917858
23768	SETX	AECOPD	0.6419004125148409
23769	SETX	StableCOPD	0.9220045108430299
23770	SEZ6L	AECOPD	0.011991334894767336
23771	SEZ6L	StableCOPD	0.4321071894070445
23772	SF1	AECOPD	0.4650317555480945
23773	SF1	StableCOPD	0.3483981667937335
23774	SF3A1	AECOPD	0.4419307425881297
23775	SF3A1	StableCOPD	0.04377682403172567
23776	SF3A2	AECOPD	0.5966827316358554
23777	SF3A2	StableCOPD	0.48556301095906473
23778	SF3A3	AECOPD	0.48242185271216265
23779	SF3A3	StableCOPD	0.748708704029698
23780	SF3B1	AECOPD	0.9571308126238736
23781	SF3B1	StableCOPD	0.7279675208964981
23782	SF3B2	AECOPD	0.38538657390096
23783	SF3B2	StableCOPD	0.07003818047808896
23784	SF3B3	AECOPD	0.9037205812021014
23785	SF3B3	StableCOPD	0.7492798731212518
23786	SF3B4	AECOPD	0.044470761666867586
23787	SF3B4	StableCOPD	0.0011692172850313876
23788	SF3B5	AECOPD	0.02509003061796866
23789	SF3B5	StableCOPD	0.0011872497043237118
23790	SF3B6	AECOPD	0.09023751441749439
23791	SF3B6	StableCOPD	0.0144716959120047
23792	SFI1	AECOPD	0.23920659310400572
23793	SFI1	StableCOPD	0.8990947323497509
23794	SFMBT1	AECOPD	0.00021519286124926928
23795	SFMBT1	StableCOPD	0.3979793517149053
23796	SFMBT2	AECOPD	2.788045983836973e-05
23797	SFMBT2	StableCOPD	0.24962962789187126
23798	SFN	AECOPD	0.7422929922216166
23799	SFN	StableCOPD	0.6354750965720747
23800	SFPQ	AECOPD	0.43534177431944876
23801	SFPQ	StableCOPD	0.008259885074092366
23802	SFR1	AECOPD	0.09298913082792704
23803	SFR1	StableCOPD	0.3608299996985955
23804	SFRP5	AECOPD	0.8297163217299106
23805	SFRP5	StableCOPD	0.6054301793735288
23806	SFSWAP	AECOPD	0.012798259198799178
23807	SFSWAP	StableCOPD	0.6845465102448466
23808	SFT2D1	AECOPD	0.011786422071292435
23809	SFT2D1	StableCOPD	0.4178545839957063
23810	SFT2D2	AECOPD	0.4338939628439993
23811	SFT2D2	StableCOPD	0.7900285810581773
23812	SFT2D3	AECOPD	0.7033163842231931
23813	SFT2D3	StableCOPD	0.03562009436309632
23814	SFTPA1	AECOPD	0.2697594579588122
23815	SFTPA1	StableCOPD	0.00023023027046675804
23816	SFTPB	StableCOPD	0.9520870911054214
23817	SFTPD	AECOPD	0.37087370613635495
23818	SFTPD	StableCOPD	0.9329177876619414
23819	SFXN1	AECOPD	0.3191297565675981
23820	SFXN1	StableCOPD	0.9755682767165769
23821	SFXN2	AECOPD	0.800332693291249
23822	SFXN2	StableCOPD	0.9070871067805405
23823	SFXN3	AECOPD	0.15507534336765194
23824	SFXN3	StableCOPD	0.004894296762638861
23825	SFXN4	AECOPD	0.04777620981856168
23826	SFXN4	StableCOPD	0.8732772886254786
23827	SFXN5	AECOPD	0.0030897248889814044
23828	SFXN5	StableCOPD	0.038671916755916635
23829	SGCA	AECOPD	0.8141956872846758
23830	SGCA	StableCOPD	0.7698738949146839
23831	SGCB	AECOPD	0.9172414988238756
23832	SGCB	StableCOPD	0.9569491140863099
23833	SGCD	AECOPD	0.4769824079066026
23834	SGCD	StableCOPD	0.8752561894278332
23835	SGCE	AECOPD	0.8764554467717599
23836	SGCE	StableCOPD	0.47370038438021356
23837	SGK1	AECOPD	0.026214515295871932
23838	SGK1	StableCOPD	0.050241950653618916
23839	SGK2	AECOPD	0.8555217360599788
23840	SGK2	StableCOPD	0.7319824900825094
23841	SGK223	AECOPD	0.0018492927874608212
23842	SGK223	StableCOPD	0.01001949833891802
23843	SGK3	AECOPD	0.009129629328810118
23844	SGK3	StableCOPD	0.12427606849426087
23845	SGK494	AECOPD	0.8175925266812103
23846	SGK494	StableCOPD	0.023199263346510235
23847	SGMS1	AECOPD	0.029098178731830404
23848	SGMS1	StableCOPD	0.009264903033767147
23849	SGMS1-AS1	AECOPD	0.19078052535415735
23850	SGMS1-AS1	StableCOPD	0.26761726843754297
23851	SGMS2	AECOPD	0.012086547229255507
23852	SGMS2	StableCOPD	0.07972808790668084
23853	SGOL1	AECOPD	0.2779645782483956
23854	SGOL1	StableCOPD	0.36711126358216795
23855	SGOL1-AS1	AECOPD	0.10962276096612578
23856	SGOL1-AS1	StableCOPD	0.2524140881136274
23857	SGOL2	AECOPD	0.06489195697248773
23858	SGOL2	StableCOPD	0.0007288704246538602
23859	SGPL1	AECOPD	0.39062941340209567
23860	SGPL1	StableCOPD	0.5708392078762767
23861	SGPP1	AECOPD	0.3635262169286495
23862	SGPP1	StableCOPD	0.004738643504937579
23863	SGPP2	AECOPD	0.5714974602244617
23864	SGPP2	StableCOPD	0.6698408501356174
23865	SGSH	AECOPD	0.0001574456841648697
23866	SGSH	StableCOPD	0.0016640308680038185
23867	SGSM1	AECOPD	0.28549112992437753
23868	SGSM1	StableCOPD	0.9940154609828321
23869	SGSM2	AECOPD	0.5197024971798971
23870	SGSM2	StableCOPD	0.13130946804607657
23871	SGSM3	AECOPD	0.228677963555884
23872	SGSM3	StableCOPD	0.04655120472449614
23873	SGTA	AECOPD	0.5626115762786652
23874	SGTA	StableCOPD	0.1936560481121371
23875	SGTB	AECOPD	0.0006190288637788477
23876	SGTB	StableCOPD	0.03490744584577099
23877	SH2B1	AECOPD	0.6898247289484037
23878	SH2B1	StableCOPD	0.9423563452407168
23879	SH2B2	AECOPD	0.9282416613739631
23880	SH2B2	StableCOPD	0.4558644030897293
23881	SH2B3	AECOPD	0.011159193667705125
23882	SH2B3	StableCOPD	0.05072357629993396
23883	SH2D1A	AECOPD	0.6476408858970912
23884	SH2D1A	StableCOPD	0.36494385251370176
23885	SH2D1B	AECOPD	0.02309156369878762
23886	SH2D1B	StableCOPD	1.750459776350688e-06
23887	SH2D2A	AECOPD	0.14077158496187192
23888	SH2D2A	StableCOPD	0.24613647106140646
23889	SH2D3A	AECOPD	0.26243597781863903
23890	SH2D3A	StableCOPD	0.7577237802386447
23891	SH2D3C	AECOPD	0.011388581608813508
23892	SH2D3C	StableCOPD	0.485960698489612
23893	SH2D4A	AECOPD	0.051136663715936614
23894	SH2D4A	StableCOPD	0.0047760999206183374
23895	SH3BGR	AECOPD	0.9075971061355687
23896	SH3BGR	StableCOPD	0.9080313736046951
23897	SH3BGRL	AECOPD	0.008322442052958734
23898	SH3BGRL	StableCOPD	0.7529689805819375
23899	SH3BGRL2	AECOPD	0.05332762619132747
23900	SH3BGRL2	StableCOPD	0.19117471841406464
23901	SH3BGRL3	AECOPD	0.2291901332111549
23902	SH3BGRL3	StableCOPD	0.012974808911496494
23903	SH3BP1	AECOPD	0.05107443436503578
23904	SH3BP1	StableCOPD	0.16792449563519418
23905	SH3BP2	AECOPD	0.2701397408165732
23906	SH3BP2	StableCOPD	0.30427835285543137
23907	SH3BP4	AECOPD	0.02021306850833704
23908	SH3BP4	StableCOPD	0.2912223744582205
23909	SH3BP5	AECOPD	0.0002969576107104688
23910	SH3BP5	StableCOPD	0.00012461159656074194
23911	SH3BP5-AS1	AECOPD	0.16327734496894175
23912	SH3BP5-AS1	StableCOPD	0.16402921795599723
23913	SH3BP5L	AECOPD	0.20419591662850733
23914	SH3BP5L	StableCOPD	0.992815605140785
23915	SH3D19	AECOPD	0.20228897667097157
23916	SH3D19	StableCOPD	0.6108885577188934
23917	SH3D21	AECOPD	0.3526021550486613
23918	SH3D21	StableCOPD	0.7556403582121104
23919	SH3GL1	AECOPD	0.0008491838474922186
23920	SH3GL1	StableCOPD	0.036454520130764556
23921	SH3GL1P1	AECOPD	0.1150598158585725
23922	SH3GL1P1	StableCOPD	0.3252613821969763
23923	SH3GL1P2	StableCOPD	0.7398632072903608
23924	SH3GLB1	AECOPD	0.9478476056112386
23925	SH3GLB1	StableCOPD	0.7230425406545287
23926	SH3GLB2	AECOPD	0.845555325150249
23927	SH3GLB2	StableCOPD	0.30405118560023014
23928	SH3KBP1	AECOPD	0.0436274144664941
23929	SH3KBP1	StableCOPD	0.10641897021918123
23930	SH3PXD2A	AECOPD	0.9917946266375427
23931	SH3PXD2A	StableCOPD	0.9559636558365378
23932	SH3PXD2B	AECOPD	0.0030325810674080023
